-470,-70,-70,0
-470,-70,-50,0
-470,-70,-30,0
-470,-70,-10,0
-470,-70,10,0
-470,-70,30,0
-470,-70,50,0
-470,-70,70,0
-470,-50,-70,0
-470,-50,-50,0
-470,-50,-30,0
-470,-50,-10,0
-470,-50,10,0
-470,-50,30,0
-470,-50,50,0
-470,-50,70,0
-470,-30,-70,0
-470,-30,-50,0
-470,-30,-30,0
-470,-30,-10,0
-470,-30,10,0
-470,-30,30,0
-470,-30,50,0
-470,-30,70,0
-470,-10,-70,0
-470,-10,-50,0
-470,-10,-30,0
-470,-10,-10,0
-470,-10,10,0
-470,-10,30,0
-470,-10,50,0
-470,-10,70,0
-470,10,-70,0
-470,10,-50,0
-470,10,-30,0
-470,10,-10,0
-470,10,10,0
-470,10,30,0
-470,10,50,0
-470,10,70,0
-470,30,-70,0
-470,30,-50,0
-470,30,-30,0
-470,30,-10,0
-470,30,10,0
-470,30,30,0
-470,30,50,0
-470,30,70,0
-470,50,-70,0
-470,50,-50,0
-470,50,-30,0
-470,50,-10,0
-470,50,10,0
-470,50,30,0
-470,50,50,0
-470,50,70,0
-470,70,-70,0
-470,70,-50,0
-470,70,-30,0
-470,70,-10,0
-470,70,10,0
-470,70,30,0
-470,70,50,0
-470,70,70,0
-450,-70,-70,0
-450,-70,-50,0
-450,-70,-30,0
-450,-70,-10,0
-450,-70,10,0
-450,-70,30,0
-450,-70,50,0
-450,-70,70,0
-450,-50,-70,0
-450,-50,-50,0
-450,-50,-30,0
-450,-50,-10,0
-450,-50,10,0
-450,-50,30,0
-450,-50,50,0
-450,-50,70,0
-450,-30,-70,0
-450,-30,-50,0
-450,-30,-30,0
-450,-30,-10,0
-450,-30,10,0
-450,-30,30,0
-450,-30,50,0
-450,-30,70,0
-450,-10,-70,0
-450,-10,-50,0
-450,-10,-30,0
-450,-10,-10,0
-450,-10,10,0
-450,-10,30,0
-450,-10,50,0
-450,-10,70,0
-450,10,-70,0
-450,10,-50,0
-450,10,-30,0
-450,10,-10,0
-450,10,10,0
-450,10,30,0
-450,10,50,0
-450,10,70,0
-450,30,-70,0
-450,30,-50,0
-450,30,-30,0
-450,30,-10,0
-450,30,10,0
-450,30,30,0
-450,30,50,0
-450,30,70,0
-450,50,-70,0
-450,50,-50,0
-450,50,-30,0
-450,50,-10,0
-450,50,10,0
-450,50,30,0
-450,50,50,0
-450,50,70,0
-450,70,-70,0
-450,70,-50,0
-450,70,-30,0
-450,70,-10,0
-450,70,10,0
-450,70,30,0
-450,70,50,0
-450,70,70,0
-430,-70,-70,0
-430,-70,-50,0
-430,-70,-30,0
-430,-70,-10,0
-430,-70,10,0
-430,-70,30,0
-430,-70,50,0
-430,-70,70,0
-430,-50,-70,0
-430,-50,-50,0
-430,-50,-30,0
-430,-50,-10,0
-430,-50,10,0
-430,-50,30,0
-430,-50,50,0
-430,-50,70,0
-430,-30,-70,0
-430,-30,-50,0
-430,-30,-30,0
-430,-30,-10,0
-430,-30,10,0
-430,-30,30,0
-430,-30,50,0
-430,-30,70,0
-430,-10,-70,0
-430,-10,-50,0
-430,-10,-30,0
-430,-10,-10,0
-430,-10,10,0
-430,-10,30,0
-430,-10,50,0
-430,-10,70,0
-430,10,-70,0
-430,10,-50,0
-430,10,-30,0
-430,10,-10,0
-430,10,10,0
-430,10,30,0
-430,10,50,0
-430,10,70,0
-430,30,-70,0
-430,30,-50,0
-430,30,-30,0
-430,30,-10,0
-430,30,10,0
-430,30,30,0
-430,30,50,0
-430,30,70,0
-430,50,-70,0
-430,50,-50,0
-430,50,-30,0
-430,50,-10,0
-430,50,10,0
-430,50,30,0
-430,50,50,0
-430,50,70,0
-430,70,-70,0
-430,70,-50,0
-430,70,-30,0
-430,70,-10,0
-430,70,10,0
-430,70,30,0
-430,70,50,0
-430,70,70,0
-410,-70,-70,0
-410,-70,-50,0
-410,-70,-30,0
-410,-70,-10,0
-410,-70,10,0
-410,-70,30,0
-410,-70,50,0
-410,-70,70,0
-410,-50,-70,0
-410,-50,-50,0
-410,-50,-30,0
-410,-50,-10,0
-410,-50,10,0
-410,-50,30,0
-410,-50,50,0
-410,-50,70,0
-410,-30,-70,0
-410,-30,-50,0
-410,-30,-30,0
-410,-30,-10,0
-410,-30,10,0
-410,-30,30,0
-410,-30,50,0
-410,-30,70,0
-410,-10,-70,0
-410,-10,-50,0
-410,-10,-30,0
-410,-10,-10,0
-410,-10,10,0
-410,-10,30,0
-410,-10,50,0
-410,-10,70,0
-410,10,-70,0
-410,10,-50,0
-410,10,-30,0
-410,10,-10,0
-410,10,10,0
-410,10,30,0
-410,10,50,0
-410,10,70,0
-410,30,-70,0
-410,30,-50,0
-410,30,-30,0
-410,30,-10,0
-410,30,10,0
-410,30,30,0
-410,30,50,0
-410,30,70,0
-410,50,-70,0
-410,50,-50,0
-410,50,-30,0
-410,50,-10,0
-410,50,10,0
-410,50,30,0
-410,50,50,0
-410,50,70,0
-410,70,-70,0
-410,70,-50,0
-410,70,-30,0
-410,70,-10,0
-410,70,10,0
-410,70,30,0
-410,70,50,0
-410,70,70,0
-390,-70,-70,0
-390,-70,-50,0
-390,-70,-30,0
-390,-70,-10,0
-390,-70,10,0
-390,-70,30,0
-390,-70,50,0
-390,-70,70,0
-390,-50,-70,0
-390,-50,-50,0
-390,-50,-30,0
-390,-50,-10,0
-390,-50,10,0
-390,-50,30,0
-390,-50,50,0
-390,-50,70,0
-390,-30,-70,0
-390,-30,-50,0
-390,-30,-30,0
-390,-30,-10,0
-390,-30,10,0
-390,-30,30,0
-390,-30,50,0
-390,-30,70,0
-390,-10,-70,0
-390,-10,-50,0
-390,-10,-30,0
-390,-10,-10,0
-390,-10,10,0
-390,-10,30,0
-390,-10,50,0
-390,-10,70,0
-390,10,-70,0
-390,10,-50,0
-390,10,-30,0
-390,10,-10,0
-390,10,10,0
-390,10,30,0
-390,10,50,0
-390,10,70,0
-390,30,-70,0
-390,30,-50,0
-390,30,-30,0
-390,30,-10,0
-390,30,10,0
-390,30,30,0
-390,30,50,0
-390,30,70,0
-390,50,-70,0
-390,50,-50,0
-390,50,-30,0
-390,50,-10,0
-390,50,10,0
-390,50,30,0
-390,50,50,0
-390,50,70,0
-390,70,-70,0
-390,70,-50,0
-390,70,-30,0
-390,70,-10,0
