referrer,views_total,views_unique
Google,32,15
physiboss.github.io,16,7
cn.bing.com,5,2
chatgpt.com,3,1
statics.teams.cdn.office.net,2,1
www-nature-com.proxy.insermbiblio.inist.fr,1,1
Bing,1,1
