referrer,views_total,views_unique
Google,31,10
github.com,9,1
arnaumontagud.netlify.app,6,1
physiboss.github.io,3,2
Baidu,1,1
chatgpt.com,1,1
nature.com,1,1
institut-curie.org,1,1
