referrer,views_total,views_unique
Google,37,11
physiboss.github.io,14,7
cn.bing.com,5,2
chatgpt.com,2,2
statics.teams.cdn.office.net,2,1
github.com,2,1
www-nature-com.proxy.insermbiblio.inist.fr,1,1
