referrer,views_total,views_unique
Google,22,8
physiboss.github.io,11,6
github.com,4,2
pdf.sciencedirectassets.com,3,1
chatgpt.com,2,2
www-nature-com.proxy.insermbiblio.inist.fr,1,1
