referrer,views_total,views_unique
physiboss.github.io,16,4
Google,13,5
github.com,4,2
web.telegram.org,2,1
arnaumontagud.netlify.app,2,1
catalyzex.com,2,1
nature.com,1,1
curie.fr,1,1
