referrer,views_total,views_unique
physiboss.github.io,46,12
Google,39,10
paperswithcode.com,8,1
github.com,5,1
academic.oup.com,3,1
en.wikipedia.org,2,1
zenodo.org,2,1
ecosia.org,1,1
bio.tools,1,1
mendeley.com,1,1
