referrer,views_total,views_unique
Google,39,18
physiboss.github.io,39,10
oup.silverchair-cdn.com,19,1
nature.com,8,2
curie.fr,4,1
github.com,4,1
garnatxart.uv.es,3,1
permedcoe.eu,2,1
sciencedirect.com,1,1
search.brave.com,1,1
