-200.0,-200.0,0,0
-200.0,-181.8181818181818,0,0
-200.0,-163.63636363636363,0,0
-200.0,-145.45454545454544,0,0
-200.0,-127.27272727272727,0,0
-200.0,-109.09090909090908,0,0
-200.0,-90.9090909090909,0,0
-200.0,-72.72727272727272,0,0
-200.0,-54.54545454545453,0,0
-200.0,-36.363636363636346,0,0
-200.0,-18.18181818181816,0,0
-200.0,2.842170943040401e-14,0,0
-200.0,18.181818181818187,0,0
-200.0,36.363636363636374,0,0
-200.0,54.54545454545456,0,0
-200.0,72.72727272727275,0,0
-200.0,90.90909090909093,0,0
-200.0,109.09090909090912,0,0
-200.0,127.27272727272731,0,0
-200.0,145.4545454545455,0,0
-200.0,163.63636363636368,0,0
-200.0,181.81818181818187,0,0
-200.0,200.0,0,0
-181.8181818181818,-200.0,0,0
-181.8181818181818,-181.8181818181818,0,0
-181.8181818181818,-163.63636363636363,0,0
-181.8181818181818,-145.45454545454544,0,0
-181.8181818181818,-127.27272727272727,0,0
-181.8181818181818,-109.09090909090908,0,0
-181.8181818181818,-90.9090909090909,0,0
-181.8181818181818,-72.72727272727272,0,0
-181.8181818181818,-54.54545454545453,0,0
-181.8181818181818,-36.363636363636346,0,0
-181.8181818181818,-18.18181818181816,0,0
-181.8181818181818,2.842170943040401e-14,0,0
-181.8181818181818,18.181818181818187,0,0
-181.8181818181818,36.363636363636374,0,0
-181.8181818181818,54.54545454545456,0,0
-181.8181818181818,72.72727272727275,0,0
-181.8181818181818,90.90909090909093,0,0
-181.8181818181818,109.09090909090912,0,0
-181.8181818181818,127.27272727272731,0,0
-181.8181818181818,145.4545454545455,0,0
-181.8181818181818,163.63636363636368,0,0
-181.8181818181818,181.81818181818187,0,0
-181.8181818181818,200.0,0,0
-163.63636363636363,-200.0,0,0
-163.63636363636363,-181.8181818181818,0,0
-163.63636363636363,-163.63636363636363,0,0
-163.63636363636363,-145.45454545454544,0,0
-163.63636363636363,-127.27272727272727,0,0
-163.63636363636363,-109.09090909090908,0,0
-163.63636363636363,-90.9090909090909,0,0
-163.63636363636363,-72.72727272727272,0,0
-163.63636363636363,-54.54545454545453,0,0
-163.63636363636363,-36.363636363636346,0,0
-163.63636363636363,-18.18181818181816,0,0
-163.63636363636363,2.842170943040401e-14,0,0
-163.63636363636363,18.181818181818187,0,0
-163.63636363636363,36.363636363636374,0,0
-163.63636363636363,54.54545454545456,0,0
-163.63636363636363,72.72727272727275,0,0
-163.63636363636363,90.90909090909093,0,0
-163.63636363636363,109.09090909090912,0,0
-163.63636363636363,127.27272727272731,0,0
-163.63636363636363,145.4545454545455,0,0
-163.63636363636363,163.63636363636368,0,0
-163.63636363636363,181.81818181818187,0,0
-163.63636363636363,200.0,0,0
-145.45454545454544,-200.0,0,0
-145.45454545454544,-181.8181818181818,0,0
-145.45454545454544,-163.63636363636363,0,0
-145.45454545454544,-145.45454545454544,0,0
-145.45454545454544,-127.27272727272727,0,0
-145.45454545454544,-109.09090909090908,0,0
-145.45454545454544,-90.9090909090909,0,0
-145.45454545454544,-72.72727272727272,0,0
-145.45454545454544,-54.54545454545453,0,0
-145.45454545454544,-36.363636363636346,0,0
-145.45454545454544,-18.18181818181816,0,0
-145.45454545454544,2.842170943040401e-14,0,0
-145.45454545454544,18.181818181818187,0,0
-145.45454545454544,36.363636363636374,0,0
-145.45454545454544,54.54545454545456,0,0
-145.45454545454544,72.72727272727275,0,0
-145.45454545454544,90.90909090909093,0,0
-145.45454545454544,109.09090909090912,0,0
-145.45454545454544,127.27272727272731,0,0
-145.45454545454544,145.4545454545455,0,0
